ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
14331,3043222,Active,302447,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,Avenue H,Aurelia Court,40.631198172179,-73.9460875321811,999214.320124969,169243.496536642,POINT (-73.946087532181 40.631198172179),17217,60,2,26,43
7810,4152129,Active,422806,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Vernon Boulevard,E,46 Avenue,45 Road,40.7473674407569,-73.9524643949347,997421.346348718,211566.33446297,POINT (-73.952464394935 40.747367440757),16858,53,3,33,66
2115,4081902,Active,406630,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,89 Avenue,N,148 Street,Sutphin Boulevard,40.703993970381,-73.8083119417387,1037398.19684106,195818.613333806,POINT (-73.808311941739 40.703993970381),24670,41,3,24,61
3835,4263016,Active,460717,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Fresh Pond Road,E,Madison Street,Woodbine Street,40.7075113388351,-73.8973523290533,1012709.01787305,197058.618727803,POINT (-73.897352329053 40.707511338835),15310,54,3,34,62
1359,3131542,Active,309150,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,McDonald Avenue,E,Avenue J,Avenue I,40.6256174471568,-73.976058302208,990895.980462477,167206.592802063,POINT (-73.976058302208 40.625617447157),13513,2,2,18,39
3059,4283045,Active,441225,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Northern Boulevard,S,150 Place,Murray Street,40.7650392935772,-73.8135228770316,1035906.04825056,218056.174501643,POINT (-73.813522877032 40.765039293577),13832,22,3,3,67
6676,2313006,Active,214020,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,St. Paul Avenue,W,East 196 Street,Westchester Avenue,40.8524537584423,-73.8287339086836,1031630.17622489,249895.70334214,POINT (-73.828733908684 40.852453758442),11270,43,5,12,28
12878,4433007,Active,435104,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Union Turnpike,N,189 Street,188 Street,40.7294262901354,-73.7807390290675,1045019.96506205,205102.287679806,POINT (-73.780739029067 40.729426290135),14508,25,3,16,65
133,1228447,Active,109539,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,Broadway,E,West 151 Street,West 152 Street,40.8305767615274,-73.9472136144244,998857.983895391,241883.17737247,POINT (-73.947213614424 40.830576761527),12428,37,4,23,19
14270,3213024,Active,327476,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Utica Avenue,E,Sterling Place,Park Place,40.6720204713063,-73.9307431169727,1003461.66333631,184119.177087054,POINT (-73.930743116973 40.672020471306),17615,16,2,49,49
2573,4173007,Active,467306,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,63 Avenue,E,Queens Boulevard,Saunders Street,40.7305654237569,-73.8647066073207,1021747.04966572,205470.211156562,POINT (-73.864706607321 40.730565423757),14785,40,3,28,70
5498,3543024,Active,303208,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Avenue U,S,Village Road North,Lake Street,40.5967906306888,-73.9743885192664,991362.566471547,156704.364790812,POINT (-73.974388519266 40.596790630689),18183,32,2,45,36
10197,1443718,Active,104305,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,3 Avenue,E,East 29 Street,East 30 Street,40.7429789553626,-73.9799775516865,989798.26185739,209964.529267639,POINT (-73.979977551686 40.742978955363),12078,71,4,50,7
4959,3179384,Active,336973,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,7 Avenue,W,4 Street,5 Street,40.6696455968567,-73.9793911773717,989967.033173382,183247.020694897,POINT (-73.979391177372 40.669645596857),17617,14,2,27,50
14332,3043223,Active,302447,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,Avenue H,Aurelia Court,40.6308341308651,-73.9457048494426,999320.622405797,169110.932169229,POINT (-73.945704849443 40.630834130865),17217,60,2,26,43
4785,3123053,Active,335466,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,54 Street,S,4 Avenue,5 Avenue,40.6429791973297,-74.0129242660709,980663.283736303,173531.301937386,POINT (-74.012924266071 40.64297919733),18180,9,2,7,45
5145,3423063,Active,308458,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Bay Ridge Parkway,S,3 Avenue,4 Avenue,40.6313410693293,-74.0275448960549,976604.462785721,169292.154903889,POINT (-74.027544896055 40.631341069329),17216,10,2,44,41
376,4072253,Active,414657,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,30 Avenue,S,37 Street,38 Street,40.7643425882652,-73.916084539464,1007495.68807663,217758.493338481,POINT (-73.916084539464 40.764342588265),16860,39,3,4,72
12590,3073057,Active,313333,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,86 Street,N,18 Avenue,Bay 16 Street,40.6081211033405,-74.0039022311405,983166.494937226,160831.331602484,POINT (-74.00390223114 40.608121103341),17616,1,2,44,37
7406,2131171,Active,215168,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Cambreleng Avenue,W,East 187 Street,East 188 Street,40.8546812600305,-73.8853343380045,1015970.81056206,250681.710956484,POINT (-73.885334338004 40.854681260031),10936,35,5,22,31
2103,4081829,Active,412181,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Hillside Avenue,S,148 Street,150 Street,40.7063017526185,-73.8073937166997,1037650.93846156,196659.964013308,POINT (-73.8073937167 40.706301752619),24670,41,3,24,61
8832,1153006,Active,103653,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,4 Avenue,E,East 10 Street,East 11 Street,40.731555393498,-73.9901938686415,986967.765221804,205802.083196223,POINT (-73.990193868641 40.731555393498),11724,70,4,50,5
13145,4063057,Active,457261,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,36 Avenue,S,College Point Boulevard,King Road,40.7620943613502,-73.8349785066898,1029964.65068455,216971.316107064,POINT (-73.83497850669 40.76209436135),13832,22,3,3,67
233,4522520,Active,463797,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Metropolitan Avenue,N,71 Avenue,70 Avenue,40.7108412460537,-73.8528784693474,1025037.3268778,198289.381686226,POINT (-73.852878469347 40.710841246054),14786,40,3,28,70
2683,4443006,Active,452831,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Rockaway Boulevard,N,104 Street,103 Street,40.6794831218308,-73.8360819655724,1029715.28930664,186872.978666067,POINT (-73.836081965572 40.679483121831),24013,62,3,41,64
88,4072264,Active,423423,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,41 Street,W,30 Avenue,28 Avenue,40.7637040603926,-73.9141015545522,1008045.2289723,217526.389143899,POINT (-73.914101554552 40.763704060393),16860,39,3,4,72
9316,1043065,Active,106644,3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200,,On Street,Manhattan,2 Avenue,W,East 18 Street,East 17 Street,40.7345163992441,-73.9834747623491,988829.759201214,206881.150263816,POINT (-73.983474762349 40.734516399244),11724,71,4,50,7
12066,1273043,Active,109264,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,East 99 Street,S,Madison Avenue,Park Avenue,40.7889377229439,-73.9523441568642,997446.422742143,226711.783830807,POINT (-73.952344156864 40.788937722944),12426,7,4,35,14
304,4122394,Active,402581,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,81 Street,W,Roosevelt Avenue,37 Avenue,40.747844827871,-73.8849655195823,1016123.95559697,211757.616888806,POINT (-73.884965519582 40.747844827871),14783,65,3,5,73
14944,1183039,Active,112286,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,East 74 Street,S,Madison Avenue,Park Avenue,40.7729520759604,-73.9642380065663,994155.263970137,220886.103224978,POINT (-73.964238006566 40.77295207596),12083,23,4,51,11
3284,4033020,Active,414731,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,147 Place,E,Archer Avenue,Jamaica Avenue,40.7015375805769,-73.8068739525525,1037798.87189272,194924.55508256,POINT (-73.806873952552 40.701537580577),24670,41,3,6,61
12020,1233001,Active,111283,2 HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,Broadway,W,West 218 Street,Isham Street,40.8692112523204,-73.9171310279173,1007169.65198331,255965.630178645,POINT (-73.917131027917 40.86921125232),13092,47,4,39,22
12247,2083060,Active,207563,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,White Plains Road,W,East 240 Street,East 239 Street,40.9017442611577,-73.8518502173003,1025204.76289463,267842.508327723,POINT (-73.8518502173 40.901744261158),11608,29,5,40,30
3722,4043017,Active,462560,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Union Turnpike,W,Queens Boulevard,Kew Forest Lane,40.7141519616188,-73.8319432048007,1030839.00687547,199506.015079722,POINT (-73.831943204801 40.714151961619),14786,40,3,28,70
2445,4413095,Active,406119,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Baxter Avenue,E,Ketcham Street,Judge Street,40.7454637656982,-73.8839810219095,1016397.89074464,210890.480171651,POINT (-73.883981021909 40.745463765698),14784,66,3,5,68
8900,1113068,Active,116070,2HR Pas Mon-Sat 0900-2200,,On Street,Manhattan,Pearl Street,E,Peck Slip,Dover Street,40.7091248005513,-74.0019732403524,983702.933168799,197629.7832679,POINT (-74.001973240352 40.709124800551),13096,56,4,32,1
5464,3543075,Active,308151,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,McDonald Avenue,E,Gravesend Neck Road,Village Road North,40.5956620006744,-73.9733138955008,991661.12558572,156293.265219316,POINT (-73.973313895501 40.595662000674),18183,32,2,45,36
14081,4243109,Active,419677,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Jamaica Avenue,S,190 Street,191 Street,40.7121370903686,-73.769083225607,1048267.06355472,198811.623751983,POINT (-73.769083225607 40.712137090369),24332,41,3,6,61
2158,4081862,Active,412497,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Hillside Avenue,N,162 Street,Parsons Boulevard,40.707974388495,-73.8022425153852,1039077.75352131,197272.536278978,POINT (-73.802242515385 40.707974388495),24340,25,3,24,65
14195,1503054,Active,109795,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Adam C Powell Jr. Boulevard,W,West 118 Street,West 117 Street,40.804301601054,-73.9519370161928,997556.093126476,232309.439630225,POINT (-73.951937016193 40.804301601054),12423,18,4,36,18
13883,4293122,Active,409511,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 Avenue,S,117 Street,118 Street,40.6895254780198,-73.8272694631753,1032152.36021988,190536.390302479,POINT (-73.827269463175 40.68952547802),24015,46,3,46,60
15089,1363004,Active,110397,2 HR Pas Mon-Fri 1300-1900 /2 HR Pas Sat 0900-1900,,On Street,Manhattan,Amsterdam Avenue,E,West 143 Street,West 144 Street,40.8243207859292,-73.948151097322,998599.896156967,239603.741970733,POINT (-73.948151097322 40.824320785929),12428,37,4,23,19
8754,1023110,Active,106160,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Eldridge Street,E,Grand Street,Broome Street,40.717928547555,-73.9920342325659,986458.160597965,200837.350015476,POINT (-73.992034232566 40.717928547555),11723,70,4,32,2
4134,3063006,Active,309675,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Coney Island Avenue,W,Avenue U,Avenue V,40.5981128556183,-73.9613004741037,994997.035580561,157187.419270888,POINT (-73.961300474104 40.598112855618),18183,32,2,45,36
5985,3283050,Active,312328,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0830-1900,,On Street,Brooklyn,Broadway,N,Marcy Avenue,Havemeyer Street,40.7087590422901,-73.9586425670484,995716.116163388,197499.227098554,POINT (-73.958642567048 40.70875904229),17613,36,2,30,56
15129,3113091,Active,313812,2 HR Pas Mon-Fri 0800-1900,,On Street,Brooklyn,14 Avenue,E,46 Street,45 Street,40.6357859741581,-73.9876455767544,987678.944245636,170910.592939973,POINT (-73.987645576754 40.635785974158),17621,2,2,18,39
1515,2162907,Active,200874,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,East Tremont Avenue,S,Sampson Avenue,Miles Avenue,40.8193966685347,-73.8175631341576,1034745.61192314,237858.043690473,POINT (-73.817563134158 40.819396668535),11274,43,5,12,28
6291,3253001,Active,304534,"2 HR Pas Mon-Sat 0830-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0830-2400 June-Aug",,On Street,Brooklyn,Surf Avenue,N,West 12 Street,Stillwell Avenue,40.5756530035062,-73.9801747900005,989757.403671384,149002.979274973,POINT (-73.98017479 40.575653003506),18184,21,2,45,35
5121,3423042,Active,302453,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,3 Avenue,W,95 Street,96 Street,40.6169176922404,-74.0338280071155,974858.453154385,164037.947564557,POINT (-74.033828007115 40.61691769224),17216,10,2,44,41
6273,3433014,Active,329982,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 96 Street,E,Church Avenue,Linden Boulevard,40.6555091304417,-73.9151654010143,1007788.70225438,178107.434845477,POINT (-73.915165401014 40.655509130442),17614,61,2,25,40
13813,2033023,Active,200540,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,Southern Boulevard,W,East 167 Street,Westchester Avenue,40.8260206738836,-73.8920475874716,1014126.54423746,240237.235782474,POINT (-73.892047587472 40.826020673884),10937,8,5,43,24
7089,2173034,Active,209679,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,East Tremont Avenue,N,Home Avenue,Paulding Avenue,40.8427824525599,-73.8514500781196,1025351.80787614,246360.613627553,POINT (-73.85145007812 40.84278245256),11270,59,5,12,32
14769,1183076,Active,107370,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,5 Avenue,E,East 63 Street,East 62 Street,40.7663899989911,-73.9713752772557,992179.182620466,218494.593900397,POINT (-73.971375277256 40.766389998991),10090,23,4,51,11
11964,1263015,Active,105282,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,,On Street,Manhattan,1 Avenue,E,East 60 Street,East 61 Street,40.7604063614386,-73.9612493711884,994985.070381388,216315.63664414,POINT (-73.961249371188 40.760406361439),10090,23,4,1,11
2185,2323225,Active,204461,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Williamsbridge Road,E,Rhinelander Avenue,Neil Avenue,40.8531857166724,-73.8534888173828,1024781.37660231,250149.961363807,POINT (-73.853488817383 40.853185716672),11270,59,5,12,32
11997,1263049,Active,102911,2HR Pas Mon-Fri 1300-1900 /2HR Pas Sat 0830-1900,,On Street,Manhattan,1 Avenue,W,East 75 Street,East 76 Street,40.7701361679811,-73.9544410471855,996869.333673224,219861.433686391,POINT (-73.954441047185 40.770136167981),12083,23,4,1,11
11538,1033113,Active,111870,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,West 71 Street,N,Central Park West,Columbus Avenue,40.7766031186561,-73.9788800653511,990099.423984721,222214.983769313,POINT (-73.978880065351 40.776603118656),12420,20,4,19,12
11309,4063008,Active,469264,2 HR Pas Mon-Sat 0800-2200,,On Street,Queens,Main Street,W,41 Road,Sanford Avenue,40.7572362001593,-73.8291279908426,1031588.82525772,215204.439719558,POINT (-73.829127990843 40.757236200159),14190,22,3,3,67
2787,4413007,Active,464206,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Albion Avenue,N,Barnwell Avenue,Queens Boulevard,40.739393691781,-73.8842379826829,1016329.61168171,208678.866812721,POINT (-73.884237982683 40.739393691781),14784,66,3,5,68
14836,3193071,Active,326709,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,W,Macdonough Street,Decatur Street,40.6841001949982,-73.9127130161434,1008458.7753893,188524.634483472,POINT (-73.912713016143 40.684100194998),13516,55,2,17,46
7253,2203037,Active,219569,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Ward Avenue,W,Watson Avenue,Westchester Avenue,40.8284720516444,-73.877296681632,1018207.70142947,241135.736282066,POINT (-73.877296681632 40.828472051644),11610,58,5,31,26
11245,1433887,Active,103659,3HR Com Mon-Sat 1000-1600,,On Street,Manhattan,East 57 Street,S,Park Avenue,Lexington Avenue,40.7610092057839,-73.9695507029226,992685.27970539,216534.36422506,POINT (-73.969550702923 40.761009205784),12419,11,4,51,10
7581,3103044,Active,303941,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,67 Street,S,17 Avenue,18 Avenue,40.6178815021268,-73.9917144054495,986550.266384885,164387.384201646,POINT (-73.991714405449 40.617881502127),16867,1,2,7,37
10711,1453336,Active,107064,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,8 Avenue,W,West 15 Street,West 16 Street,40.7408094497428,-74.0018955164774,983724.731353551,209173.480980977,POINT (-74.001895516477 40.740809449743),12074,12,4,10,6
11490,1433180,Active,104637,1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,East 47 Street,S,Madison Avenue,5 Avenue,40.7562496814119,-73.9777264938681,990420.80523172,214799.632458314,POINT (-73.977726493868 40.756249681412),12079,11,4,51,10
12137,2013145,Active,204199,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Valentine Avenue,E,East Fordham Road,East 192 Street,40.8635660045365,-73.8948131965415,1013344.71804522,253915.473189726,POINT (-73.894813196541 40.863566004537),10936,24,5,22,34
9087,1353007,Active,105296,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,9 Avenue,W,West 23 Street,West 22 Street,40.746089693283,-74.0017629410833,983761.508182883,211097.241241053,POINT (-74.001762941083 40.746089693283),12074,12,4,10,6
13858,4163119,Active,415604,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Merrick Boulevard,N,Francis Lewis Boulevard,230 Street,40.6760720402867,-73.7399986111519,1056369.16972581,185694.714946479,POINT (-73.739998611152 40.676072040287),15313,63,3,47,63
13160,4063110,Active,451637,2 HR Pas Mon-Sat 0700-2200,,On Street,Queens,Kissena Boulevard,E,Barclay Ave,41 Avenue,40.7579081353844,-73.8283246214352,1031810.91274005,215449.682339311,POINT (-73.828324621435 40.757908135384),14190,22,3,3,67
10046,1443605,Active,107037,3HR Com Mon-Sat 0900-1600,,On Street,Manhattan,East 23 Street,S,Broadway,Park Avenue South,40.7406539121177,-73.9876984417307,987658.906227976,209117.047366813,POINT (-73.987698441731 40.740653912118),12073,11,4,50,7
12417,3053030,Active,302933,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,East 19 Street,E,Quentin Road,Kings Highway,40.6100354302881,-73.9545847998137,996859.756920725,161532.015240476,POINT (-73.954584799814 40.610035430288),13512,32,2,15,36
5836,3249890,Active,309997,2 HR Pas Mon-Fri 0800-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,Dean Street,Bergen Street,40.6810095045801,-73.9753641882526,991082.984025478,187387.505852222,POINT (-73.975364188253 40.68100950458),17619,14,2,27,50
13468,4213052,Active,453441,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,214 Place,W,Northern Boulevard,43 Avenue,40.7605713972432,-73.7685648777974,1048364.14308497,216458.086162388,POINT (-73.768564877797 40.760571397243),14196,26,3,20,69
1273,1149979,Active,106573,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,Grove Street,S,Waverly Place,West 4 Street,40.7334938067964,-74.0021146426068,983663.944729716,206508.162820816,POINT (-74.002114642607 40.733493806796),12077,57,4,10,3
7859,3063021,Active,323578,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Coney Island Avenue,W,Avenue Y,Gerald Court,40.5888318935674,-73.9605961107673,995194.161498636,153806.216715723,POINT (-73.960596110767 40.588831893567),13826,21,2,15,35
144,1389705,Active,111584,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,Amsterdam Avenue,W,La Salle Street,West 123 Street,40.8116783496486,-73.9576268151335,995979.589389727,234996.237078145,POINT (-73.957626815133 40.811678349649),12424,37,4,23,17
7357,2103001,Active,211491,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,West Burnside Avenue,S,Harrison Avenue,Grand Avenue,40.8541016850795,-73.9098048704958,1009201.56622656,250462.633966804,POINT (-73.909804870496 40.85410168508),10931,6,5,29,29
7422,2131202,Active,211322,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Arthur Avenue,E,East 187 Street,East 186 Street,40.8552825266302,-73.8877158182384,1015311.72362565,250899.921806142,POINT (-73.887715818238 40.85528252663),10936,35,5,22,31
1182,4152057,Active,427247,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,23 Street,W,45 Road,Jackson Avenue,40.7459795744706,-73.9456877104224,999299.369167477,211061.781994388,POINT (-73.945687710422 40.745979574471),16858,53,3,33,66
