parking_spot_id,type,parking_spot_name,address_zip,borough,detail,longitude,latitude,operation_hours
2092477-DCA,Business,221 EAST 36TH STREET GARAGE LLC,10016,Manhattan,"Vehicle Spaces: 64, Bicycle Spaces: 6",-73.97608334246256,40.74655046364937,unknown
1102792-DCA,Business,311 PARKING CORP.,10019,Manhattan,"Vehicle Spaces: 60, Bicycle Spaces: 6",-73.98682768721685,40.76260346752565,unknown
1001512-DCA,Business,650 PARKING CORP.,10065,Manhattan,"Vehicle Spaces: 79, Bicycle Spaces: 8",-73.96633565860034,40.76767981917207,unknown
0980378-DCA,Business,CENTRAL GARAGE CORP.,10065,Manhattan,"Vehicle Spaces: 96, Bicycle Spaces: 10",-73.96920487391414,40.769470192525546,unknown
2096226-DCA,Business,BROOK PARK PARKING CORP,10467,Bronx,"Vehicle Spaces: 60, Bicycle Spaces: 6",-73.87321032891688,40.87698655588999,unknown
2021453-DCA,Business,GGG PARKING GARAGE CORP.,10459,Bronx,"Vehicle Spaces: 52, Bicycle Spaces: 10",-73.89762424892399,40.82171594443295,unknown
2097061-DCA,Business,101 PARK GARAGE LLC,10178,Manhattan,"Vehicle Spaces: 124, Bicycle Spaces: 12",-73.97847826157135,40.75100291770248,unknown
2052724-DCA,Business,GMH PARK INC,11104,Queens,"Vehicle Spaces: 74, Bicycle Spaces: 8",-73.91761511080148,40.74303764893263,unknown
2034503-DCA,Business,165 STREET PARKING INC,11432,Queens,"Vehicle Spaces: 49, Bicycle Spaces: 0",-73.79665368754408,40.70825690941301,unknown
1461276-DCA,Business,QUIK PARK EAST 102ND STREET GARAGE LLC,10029,Manhattan,"Vehicle Spaces: 196, Bicycle Spaces: 20",-73.9437662377238,40.78783385200396,unknown
2110465-DCA,Business,200 CENTRAL PARK SOUTH GARAGE LLC,10019,Manhattan,"Vehicle Spaces: 198, Bicycle Spaces: 20",-73.97940828468863,40.76641208214083,unknown
2109719-DCA,Business,CHAMPION SCR LLC,10128,Manhattan,"Vehicle Spaces: 175, Bicycle Spaces: 17",-73.95437420287168,40.779878810426034,unknown
0838371-DCA,Business,CONVENIENT PARKING LLC,10025,Manhattan,"Vehicle Spaces: 77, Bicycle Spaces: 8",-73.97142923182369,40.793629922734425,unknown
2103471-DCA,Business,VICTORIA PARKING LLC,11355,Queens,"Vehicle Spaces: 82, Bicycle Spaces: 10",-73.83042301091007,40.75588927406642,unknown
2112158-DCA,Business,H & E PARKING GARAGE CORP,10460,Bronx,"Vehicle Spaces: 45, Bicycle Spaces: 0",-73.88524581571758,40.84273703971188,unknown
2058614-DCA,Business,IMPERIAL PARKING US LLC,10024,Manhattan,"Vehicle Spaces: 95, Bicycle Spaces: 10",-73.97856533850779,40.7832371706151,unknown
2112213-DCA,Business,125 VERTICAL PARKING GROUP  LLC,10013,Manhattan,"Vehicle Spaces: 68, Bicycle Spaces: 7",-73.99891776958178,40.718161201455175,unknown
1461192-DCA,Business,"IMPERIAL PARKING (U.S), LLC",10075,Manhattan,"Vehicle Spaces: 105, Bicycle Spaces: 11",-73.95199673675279,40.7720443635213,unknown
2047939-DCA,Business,"CLEAN AIR CAR SERVICE & PARKING BRANCH 3, LLC",11354,Queens,"Vehicle Spaces: 200, Bicycle Spaces: 20",-73.83277218732101,40.76044075813149,unknown
2054343-DCA,Business,BELLTEL 365 PARKING LLC,11201,Brooklyn,"Vehicle Spaces: 88, Bicycle Spaces: 9",-73.98525488567955,40.692458287870416,unknown
2103389-DCA,Business,"ONE PARKING 703, INC.",11360,Queens,"Vehicle Spaces: 702, Bicycle Spaces: 27",-73.78206324421585,40.77901478730395,unknown
2113683-DCA,Business,58TH & 7TH PARKING LLC,10019,Manhattan,"Vehicle Spaces: 63, Bicycle Spaces: 6",-73.97927869870011,40.76520437267967,unknown
2045993-DCA,Business,MKN PARKING CORP,10452,Bronx,"Vehicle Spaces: 100, Bicycle Spaces: 10",-73.9204083186001,40.83969533225654,unknown
2059556-DCA,Business,IMPERIAL PARKING (US) LLC,10011,Manhattan,"Vehicle Spaces: 86, Bicycle Spaces: 9",-74.00055932654452,40.73891430473274,unknown
1130760-DCA,Business,JDS PARKING LLC,10036,Manhattan,"Vehicle Spaces: 71, Bicycle Spaces: 7",-73.99577308911016,40.75923359820904,unknown
1186721-DCA,Business,NICE PARK LLC,10003,Manhattan,"Vehicle Spaces: 120, Bicycle Spaces: 12",-73.98585631177798,40.730149439001885,unknown
1328126-DCA,Business,M&N GROUP PARKING INC,10468,Bronx,"Vehicle Spaces: 120, Bicycle Spaces: 12",-73.88815339448514,40.87607978842104,unknown
2030398-DCA,Business,"YORKVILLE CAR PARK, LLC",10128,Manhattan,"Vehicle Spaces: 301, Bicycle Spaces: 21",-73.9513898890611,40.78235883104077,unknown
2100283-DCA,Business,MV GARAGE MANAGEMENT INC,10027,Manhattan,"Vehicle Spaces: 58, Bicycle Spaces: 7",-73.94524404762177,40.81317663019309,unknown
2112423-DCA,Business,LM DIME PARKING LLC,11211,Brooklyn,"Vehicle Spaces: 295, Bicycle Spaces: 21",-73.95787081294736,40.70921929888231,unknown
0819247-DCA,Business,RELIANT PARKING LLC,10024,Manhattan,"Vehicle Spaces: 107, Bicycle Spaces: 10",-73.97750993775612,40.78619853703055,unknown
1299171-DCA,Business,FULL HOUSE PARKING LLC,11354,Queens,"Vehicle Spaces: 45, Bicycle Spaces: 0",-73.83013387081643,40.75886964646665,unknown
2051058-DCA,Business,CL PARKING LLC,11109,Queens,"Vehicle Spaces: 527, Bicycle Spaces: 23",-73.95797104482422,40.744752956981145,unknown
2012211-DCA,Business,DIVINE PARKING GARAGE CORP,10034,Manhattan,"Vehicle Spaces: 65, Bicycle Spaces: 7",-73.92118496942973,40.86135707718311,unknown
2090971-DCA,Business,III IN LOT PARKING INC,10040,Manhattan,"Vehicle Spaces: 24, Bicycle Spaces: 0",-73.93357386738654,40.85452233501155,unknown
1474717-DCA,Business,"IMPERIAL PARKING (U.S.), LLC",11211,Brooklyn,"Vehicle Spaces: 202, Bicycle Spaces: 20",-77.51958437167269,40.11238533659802,unknown
2094608-DCA,Business,422 EAST 72ND STREET GARAGE LLC,10021,Manhattan,"Vehicle Spaces: 77, Bicycle Spaces: 8",-73.95531408897544,40.7675031529738,unknown
2082016-DCA,Business,EZY PARKING INC.,10453,Bronx,"Vehicle Spaces: 88, Bicycle Spaces: 9",-73.91619100658323,40.85670403419975,unknown
2082019-DCA,Business,EZY PARKING INC.,10451,Bronx,"Vehicle Spaces: 65, Bicycle Spaces: 6",-73.9203611302137,40.827791479822565,unknown
2077757-DCA,Business,ROGAR LLC,10007,Manhattan,"Vehicle Spaces: 149, Bicycle Spaces: 15",-74.00608900777661,40.71441719221637,unknown
2092451-DCA,Business,OTTO PARK LLC,11222,Brooklyn,"Vehicle Spaces: 88, Bicycle Spaces: 9",-73.9509702072562,40.72952504407939,unknown
0921085-DCA,Business,"ABC PARKING, CORP.",10462,Bronx,"Vehicle Spaces: 95, Bicycle Spaces: 10",-73.86775519760731,40.85259926294658,unknown
2036650-DCA,Business,IMPARK 1199 PA LLC,10128,Manhattan,"Vehicle Spaces: 74, Bicycle Spaces: 8",-73.95342436048222,40.78533770791952,unknown
1198215-DCA,Business,GOLD/PEARL PARKING CORP.,10038,Manhattan,"Vehicle Spaces: 98, Bicycle Spaces: 10",-74.00733632610573,40.70729446089098,unknown
2082904-DCA,Business,ADD PARK INC,10451,Bronx,"Vehicle Spaces: 33, Bicycle Spaces: 0",-73.92204576003935,40.82094456156336,unknown
2051515-DCA,Business,ADD PARK INC,10451,Bronx,"Vehicle Spaces: 58, Bicycle Spaces: 6",-73.90904626352118,40.8235095864918,unknown
1233573-DCA,Business,BREVOORT PARKING LLC,10003,Manhattan,"Vehicle Spaces: 134, Bicycle Spaces: 13",-73.99482944304215,40.73237893253202,unknown
2113675-DCA,Business,SP PLUS CORPORATION,10016,Manhattan,"Vehicle Spaces: 30, Bicycle Spaces: 0",-73.98475257860477,40.744430246193104,unknown
1469508-DCA,Business,VINCENT 15 PARKING LLC,10011,Manhattan,"Vehicle Spaces: 90, Bicycle Spaces: 9",-73.99627961925454,40.73814571539752,unknown
2107971-DCA,Business,SOBRO PARKING GARAGE CORP.,10451,Bronx,"Vehicle Spaces: 87, Bicycle Spaces: 10",-73.92929008769013,40.81391176913415,unknown
2034103-DCA,Business,TYOS LLC,10452,Bronx,"Vehicle Spaces: 240, Bicycle Spaces: 21",-73.9274955262169,40.83628558491302,unknown
1275883-DCA,Business,CENTURY PARKING CORP.,10463,Bronx,"Vehicle Spaces: 706, Bicycle Spaces: 25",-73.91664406885006,40.878826618149866,unknown
2114886-DCA,Business,PRIMA PARKING LLC,10065,Manhattan,"Vehicle Spaces: 75, Bicycle Spaces: 8",-73.9621371061817,40.761305224664106,unknown
2113661-DCA,Business,22ND AND SIXTH PARKING LLC,10010,Manhattan,"Vehicle Spaces: 195, Bicycle Spaces: 20",-73.99142923577988,40.74232022359292,unknown
2097362-DCA,Business,PLATINUM PLUS PARKING LLC,10016,Manhattan,"Vehicle Spaces: 68, Bicycle Spaces: 7",-73.97574235303075,40.74143417808686,unknown
1377213-DCA,Business,5TH AVENUE PROPERTY & PARKING LLC,10026,Manhattan,"Vehicle Spaces: 58, Bicycle Spaces: 5",-73.94860847303094,40.79770616396137,unknown
2059559-DCA,Business,IMPERIAL PARKING (US) LLC,10014,Manhattan,"Vehicle Spaces: 206, Bicycle Spaces: 20",-74.0053331021168,40.73457747313493,unknown
2109500-DCA,Business,ALPHA PARKING INC,10003,Manhattan,"Vehicle Spaces: 47, Bicycle Spaces: 0",-73.98687631618029,40.73565004743129,unknown
1016447-DCA,Business,PARADISE GARAGE CORP.,11374,Queens,"Vehicle Spaces: 224, Bicycle Spaces: 20",-73.85756012999359,40.733468453882224,unknown
2109682-DCA,Business,ATHENA PARKING INC,10021,Manhattan,"Vehicle Spaces: 52, Bicycle Spaces: 5",-73.96082322207336,40.76731851558099,unknown
2019880-DCA,Business,GMH PARK INC,10474,Bronx,"Vehicle Spaces: 180, Bicycle Spaces: 18",-73.88520747491044,40.81468874440961,unknown
2110380-DCA,Business,TENG RUI PARKING LOT II INC,11220,Brooklyn,"Vehicle Spaces: 154, Bicycle Spaces: 16",-74.0067846543328,40.638145366395065,unknown
2087956-DCA,Business,FLUSHING EZ PARKING INC.,11355,Queens,"Vehicle Spaces: 105, Bicycle Spaces: 11",-73.83282244156646,40.75480037053482,unknown
2057385-DCA,Business,PROTO PARKING INC,10016,Manhattan,"Vehicle Spaces: 35, Bicycle Spaces: 0",-73.97441894985758,40.74826008452696,unknown
1431627-DCA,Business,AD PARKING INC.,10459,Bronx,"Vehicle Spaces: 180, Bicycle Spaces: 18",-73.89494610087091,40.82684890314656,unknown
2082736-DCA,Business,ABM INDUSTRY GROUPS LLC,10022,Manhattan,"Vehicle Spaces: 225, Bicycle Spaces: 20",-73.97448276692938,40.76067458494577,unknown
2110270-DCA,Business,3050 MP PARKING INC,10463,Bronx,"Vehicle Spaces: 83, Bicycle Spaces: 8",-73.90831487186115,40.87969311358743,unknown
0367613-DCA,Business,THE BERGER'S PARKING CORPORATION,10021,Manhattan,"Vehicle Spaces: 27, Bicycle Spaces:",-73.9594775321567,40.77181118970066,unknown
1182190-DCA,Business,MANHATTAN PARKING EAST 48TH STREET CORP.,10017,Manhattan,"Vehicle Spaces: 46, Bicycle Spaces:",-73.97283901234444,40.75506944048477,unknown
2016568-DCA,Business,515 NINTH AVENUE PARKING INC,10018,Manhattan,"Vehicle Spaces: 64, Bicycle Spaces: 6",-73.99431866125,40.756129229479534,unknown
1343881-DCA,Business,SEAPORT PARKING LLC,10038,Manhattan,"Vehicle Spaces: 661, Bicycle Spaces: 24",-74.00392793850338,40.70869445703706,unknown
2002574-DCA,Business,"CHOY & C GROUP, INC.",11355,Queens,"Vehicle Spaces: 298, Bicycle Spaces: 29",-73.82790004041064,40.754469240916194,unknown
2101209-DCA,Business,69 EAST 80TH STREET PARKING CORP.,10075,Manhattan,"Vehicle Spaces: 27, Bicycle Spaces: 0",-73.95970593346183,40.77620834051457,unknown
2110467-DCA,Business,THOMSON AVENUE GARAGE LLC,11101,Queens,"Vehicle Spaces: 200, Bicycle Spaces: 20",-73.94202938810588,40.74619526443481,unknown
2105515-DCA,Business,MP 59 PARKING LLC,10023,Manhattan,"Vehicle Spaces: 125, Bicycle Spaces: 13",-73.98523044573439,40.77023090945557,unknown
2096250-DCA,Business,MP 2909 LLC,11102,Queens,"Vehicle Spaces: 100, Bicycle Spaces: 10",-73.91979982147384,40.77185627760377,unknown
2045376-DCA,Business,CHELSEA 29 PARKING LLC,10001,Manhattan,"Vehicle Spaces: 143, Bicycle Spaces: 14",-74.00306784659186,40.75133700185481,unknown
2106166-DCA,Business,REALPRO PARKING LLC,10016,Manhattan,"Vehicle Spaces: 208, Bicycle Spaces: 20",-73.97235853623522,40.74738677841604,unknown
0429461-DCA,Business,1056 5TH AVE. PARKING LLC,10028,Manhattan,"Vehicle Spaces: 55, Bicycle Spaces: 5",-73.95998762500565,40.78210687661083,unknown
2083029-DCA,Business,35 PARK AVENUE GARAGE LLC,10016,Manhattan,"Vehicle Spaces: 47, Bicycle Spaces: 0",-73.98050023719544,40.74821461387969,unknown
2097974-DCA,Business,MP BROADWAY 11 LLC,11249,Brooklyn,"Vehicle Spaces: 144, Bicycle Spaces: 14",-73.96839153290658,40.71081463099152,unknown
2028691-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10128,Manhattan,"Vehicle Spaces: 66, Bicycle Spaces: 6",-73.94627076214475,40.776460864559496,unknown
2083909-DCA,Business,"RELIABLE PARKING, CORP.",10456,Bronx,"Vehicle Spaces: 240, Bicycle Spaces: 20",-73.90286255353183,40.83204061067692,unknown
2048152-DCA,Business,EALGE PARKING GARAGE INC.,10456,Bronx,"Vehicle Spaces: 53, Bicycle Spaces: 5",-73.90953947810873,40.81950817438279,unknown
2065046-DCA,Business,DELTA PARKING INC,10028,Manhattan,"Vehicle Spaces: 48, Bicycle Spaces: 0",-73.95489690644007,40.77581680580157,unknown
2110358-DCA,Business,101 WEST 12TH STREET PARKING CORP.,10011,Manhattan,"Vehicle Spaces: 98, Bicycle Spaces: 10",-73.99822826944903,40.73622169024869,unknown
2082673-DCA,Business,SEWARD PARK GARAGE LLC,10002,Manhattan,"Vehicle Spaces: 87, Bicycle Spaces: 9",-73.98633551568459,40.71582734941432,unknown
2097363-DCA,Business,MP PIER PARKING LLC,10014,Manhattan,"Vehicle Spaces: 3500, Bicycle Spaces: 53",-74.01061852179068,40.72971889143055,unknown
2023311-DCA,Business,PARK KWIK LLC,11201,Brooklyn,"Vehicle Spaces: 300, Bicycle Spaces: 21",-73.9916650804965,40.70327056820504,unknown
2112371-DCA,Business,GREENWICH STREET PARKING LLC,10007,Manhattan,"Vehicle Spaces: 100, Bicycle Spaces: 10",-74.01137717859234,40.71423289205817,unknown
2083819-DCA,Business,WORTHY PARKING LLC,10019,Manhattan,"Vehicle Spaces: 86, Bicycle Spaces: 9",-73.9892706556262,40.768156333087376,unknown
2106696-DCA,Business,1939 W FARMS RD PARKING CORP,10460,Bronx,"Vehicle Spaces: 65, Bicycle Spaces: 7",-73.8805392349303,40.83921354184314,unknown
2083823-DCA,Business,GEM PARKING CORP.,10458,Bronx,"Vehicle Spaces: 139, Bicycle Spaces: 13",-73.89611783592919,40.86091454702431,unknown
2032379-DCA,Business,WEST 161ST PARKING CORP,10032,Manhattan,"Vehicle Spaces: 150, Bicycle Spaces: 14",-73.94097206712378,40.835689432967655,unknown
2098961-DCA,Business,1699 NEW YORK AVE PARKING LLC,11210,Brooklyn,"Vehicle Spaces: 200, Bicycle Spaces: 20",-73.94441287613809,40.631843821547065,unknown
2110455-DCA,Business,298 MULBERRY STREET GARAGE LLC,10012,Manhattan,"Vehicle Spaces: 21, Bicycle Spaces: 0",-73.99506815598656,40.72465794451706,unknown
2110403-DCA,Business,601 MURRAY STREET PARKING CORP,10282,Manhattan,"Vehicle Spaces: 41, Bicycle Spaces: 0",-74.01629809190332,40.71694137946177,unknown
2110354-DCA,Business,259 WEST 47TH STREET PARKING CORP.,10036,Manhattan,"Vehicle Spaces: 120, Bicycle Spaces: 12",-73.9863914369779,40.75995748435904,unknown
1328283-DCA,Business,RAPID 83 STREET PARKING CORP.,10028,Manhattan,"Vehicle Spaces: 138, Bicycle Spaces: 14",-73.95196180432333,40.77542586680679,unknown
0731394-DCA,Business,M H M PARKING LLC,10016,Manhattan,"Vehicle Spaces: 300, Bicycle Spaces: 21",-73.9767109092079,40.74767868405495,unknown
0429844-DCA,Business,AFFILIATED PARKING LLC,10016,Manhattan,"Vehicle Spaces: 80, Bicycle Spaces: 8",-73.98118179323939,40.75018545635353,unknown
1403604-DCA,Business,1740 PETROLEUM LLC,10453,Bronx,"Vehicle Spaces: 33, Bicycle Spaces:",-73.9126861192797,40.84721299128107,unknown
1339252-DCA,Business,MANHATTAN PARKING WEST 45 STREET CORP,10036,Manhattan,"Vehicle Spaces: 45, Bicycle Spaces:",-73.9835440868379,40.75711630243213,unknown
2110451-DCA,Business,645 WEST 120TH STREET PARKING CORP.,10027,Manhattan,"Vehicle Spaces: 200, Bicycle Spaces: 20",-73.96390391488438,40.81158380938801,unknown
1241570-DCA,Business,MANHATTAN PARKING 110 LLC,10025,Manhattan,"Vehicle Spaces: 190, Bicycle Spaces: 19",-73.96508944458581,40.803495473265166,unknown
2005454-DCA,Business,MP 98-41 LLC,11374,Queens,"Vehicle Spaces: 125, Bicycle Spaces: 13",-73.85510245451889,40.72869499698902,unknown
2105295-DCA,Business,119 PARKING LOT CORP.,10460,Bronx,"Vehicle Spaces: 116, Bicycle Spaces: 12",-73.88479986091377,40.84563775287212,unknown
2072507-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10021,Manhattan,"Vehicle Spaces: 175, Bicycle Spaces: 17",-73.95429749291007,40.765383813793406,unknown
1126970-DCA,Business,CHURCH STREET PARKING LLC,10007,Manhattan,"Vehicle Spaces: 88, Bicycle Spaces: 9",-74.00920190051436,40.71334103902503,unknown
2096850-DCA,Business,MP FORDHAM PARKING LLC,10458,Bronx,"Vehicle Spaces: 98, Bicycle Spaces: 9",-73.88230994576195,40.85768449783605,unknown
2110441-DCA,Business,211 NORTH END AVENUE PARKING CORP.,10282,Manhattan,"Vehicle Spaces: 25, Bicycle Spaces: 0",-74.01626184476872,40.71623049163849,unknown
2048149-DCA,Business,EZ PARKING GARAGE INC,10459,Bronx,"Vehicle Spaces: 65, Bicycle Spaces: 7",-73.8924149783469,40.83242657665024,unknown
2085375-DCA,Business,345 Sheffield Parking LLC,11207,Brooklyn,"Vehicle Spaces: 68, Bicycle Spaces: 7",-73.89601370605337,40.66855192444431,unknown
2106765-DCA,Business,MP WEST 63 PARKING LLC,10023,Manhattan,"Vehicle Spaces: 75, Bicycle Spaces: 8",-73.98213629361037,40.77083980344637,unknown
2028692-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10021,Manhattan,"Vehicle Spaces: 146, Bicycle Spaces: 20",-73.95313421795154,40.766602011768384,unknown
1076044-DCA,Business,"WATERVIEW PARKING, INC.",10128,Manhattan,"Vehicle Spaces: 115, Bicycle Spaces: 11",-73.94372897013712,40.77638279869905,unknown
2074988-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10009,Manhattan,"Vehicle Spaces: 510, Bicycle Spaces: 23",-73.97870373393607,40.7343917289481,unknown
2074959-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10009,Manhattan,"Vehicle Spaces: 210, Bicycle Spaces: 21",-73.9743456988601,40.73229384830371,unknown
2048766-DCA,Business,EAGLE PARKING GARAGE INC,10456,Bronx,"Vehicle Spaces: 77, Bicycle Spaces: 8",-73.90944885242678,40.81973042554522,unknown
2105998-DCA,Business,PREMIER PARKING LLC,10065,Manhattan,"Vehicle Spaces: 131, Bicycle Spaces: 13",-73.96529495231053,40.76265663285229,unknown
2112661-DCA,Business,CHAMPION PARKING 70 LLC,10023,Manhattan,"Vehicle Spaces: 43, Bicycle Spaces: 0",-73.98143061899712,40.77682322097574,unknown
2102934-DCA,Business,3306 PARKING CORP,11372,Queens,"Vehicle Spaces: 89, Bicycle Spaces: 9",-73.87973594209772,40.75579211674567,unknown
1182385-DCA,Business,MANHATTAN PARKING GRAMERCY CORP.,10003,Manhattan,"Vehicle Spaces: 38, Bicycle Spaces:",-73.98464602269662,40.7370111691693,unknown
1425382-DCA,Business,34 NORTH 7TH PARKING CORP.,11249,Brooklyn,"Vehicle Spaces: 142, Bicycle Spaces: 14",-73.96176714957835,40.72035066594528,unknown
2016406-DCA,Business,SJS 39 AVENUE PARKING LLC,11354,Queens,"Vehicle Spaces: 126, Bicycle Spaces: 13",-73.8322546483142,40.75954247287371,unknown
2109643-DCA,Business,PARKLEX GARAGE LLC,10154,Manhattan,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.97324563258901,40.75817109769819,unknown
2105562-DCA,Business,1872 E TREMONT PARKING CORP,10460,Bronx,"Vehicle Spaces: 100, Bicycle Spaces: 10",-73.86485446651118,40.84099127200704,unknown
2068189-DCA,Business,AMP VALET PARKING INC.,11220,Brooklyn,"Vehicle Spaces: 41, Bicycle Spaces: 0",-74.00621181160929,40.63869984562788,unknown
2030917-DCA,Business,UPTOWN PARKING CORP.,10037,Manhattan,"Vehicle Spaces: 128, Bicycle Spaces: 13",-73.93725919952378,40.81427319488306,unknown
2072375-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10009,Manhattan,"Vehicle Spaces: 320, Bicycle Spaces: 21",-73.9763009614079,40.73336746628165,unknown
2072506-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10021,Manhattan,"Vehicle Spaces: 174, Bicycle Spaces: 17",-73.9557441640875,40.76679243101591,unknown
2095759-DCA,Business,1065 PARK AVENUE GARAGE LLC,10128,Manhattan,"Vehicle Spaces: 30, Bicycle Spaces: 0",-73.95612855265783,40.780620570320856,unknown
1192930-DCA,Business,QUIK PARK SWIFT LLC,10022,Manhattan,"Vehicle Spaces: 50, Bicycle Spaces:",-73.9693535819049,40.76012713066171,unknown
2106184-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10011,Manhattan,"Vehicle Spaces: 140, Bicycle Spaces: 14",-73.9932263107281,40.74309710770874,unknown
2101911-DCA,Business,JP PARKING III CORP.,10040,Manhattan,"Vehicle Spaces: 60, Bicycle Spaces: 6",-73.93224783980567,40.85746662921292,unknown
2103444-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10028,Manhattan,"Vehicle Spaces: 460, Bicycle Spaces: 23",-73.96254609596876,40.77863290127972,unknown
2083254-DCA,Business,SKY PARKING CORP.,10013,Manhattan,"Vehicle Spaces: 89, Bicycle Spaces: 9",-74.00945482122404,40.71629163664359,unknown
2022433-DCA,Business,SP PLUS CORPORATION,10024,Manhattan,"Vehicle Spaces: 424, Bicycle Spaces: 22",-73.97225418170498,40.781311764946494,unknown
2102781-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10026,Manhattan,"Vehicle Spaces: 273, Bicycle Spaces: 21",-73.94956943413864,40.80216128101186,unknown
2081211-DCA,Business,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",10069,Manhattan,"Vehicle Spaces: 41, Bicycle Spaces: 0",-73.98891534495534,40.77726883140132,unknown
1127867-DCA,Business,1330 SIXTH PARKING LLC,10019,Manhattan,"Vehicle Spaces: 225, Bicycle Spaces: 20",-73.97826191001097,40.76144663291512,unknown
2059538-DCA,Business,58W58 PARKING LLC,10019,Manhattan,"Vehicle Spaces: 76, Bicycle Spaces: 8",-73.97551013823026,40.76449274511101,unknown
